# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 21 10:45:31 2025
#
# User preference: *
#
# CONSTRAINT:  where (tran_flag = 1
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_orbpererr1 > 0
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_radeerr1 > 0
# CONSTRAINT:  and pl_tranmid not null
# CONSTRAINT:  and pl_tranmiderr1 > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN tran_flag:      Detected by Transits
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_orblpererr1: Argument of Periastron Upper Unc. [deg]
# COLUMN pl_orblperlim:  Argument of Periastron Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
#
pl_name,tran_flag,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqtlim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_trandur,pl_trandurerr1,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorlim,pl_orblper,pl_orblpererr1,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamplim,st_teff,st_tefferr1,st_tefflim,st_rad,st_raderr1,st_radlim,st_mass,st_masserr1,st_masslim,st_met,st_meterr1,st_metlim,rastr,ra,decstr,dec,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2
K2-77 b,1,8.20008440000,0.00000860000,0,0.0753000000,0.0011000000,0,2.49960270,0.16813471,0,603.87700000,,1,0.290000,0.370000,0,806.00,18.00,0,2457316.80766000,0.00099000,0,2.5440000,0.0672000,0,20.460000,0.680000,0,-40.0000,100.0000,0,,,,4970.00,45.00,0,0.783982,0.024020,0,0.851503,0.019379,0,0.1300,0.0780,0,03h40m54.85s,55.2285210,+12d34m20.81s,12.5724480,12.2240000,0.0570000,-0.0570000,9.9100000,0.0230000,-0.0230000
K2-79 b,1,10.99470000000,0.00047000000,0,0.0988000000,0.0017000000,0,4.09000000,0.17000000,0,9.20000000,2.40000000,0,0.230000,,1,1022.00,20.00,0,2457103.22750000,0.00084000,0,4.4856000,0.0576000,0,13.220000,0.360000,0,,,,2.63000,0.69000,0,5897.00,118.00,0,1.265000,0.041000,0,1.066000,0.057000,0,0.0350,0.0600,0,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,12.1520000,0.0340000,-0.0340000,9.9980000,0.0190000,-0.0190000
K2-8 b,1,10.35239000000,0.00086000000,0,0.0856000000,0.0014000000,0,3.58000000,0.71000000,0,12.50000000,,0,,,,631.00,18.00,0,2456813.61140000,0.00300000,0,3.3620000,0.8850000,0,14.100000,15.000000,0,,,,,,,4870.00,60.00,0,0.740000,0.040000,0,0.780000,0.040000,0,-0.0200,0.0400,0,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,14.8010000,0.3200000,-0.3200000,12.3180000,0.0300000,-0.0300000
K2-8 c,1,5.06416000000,0.00041000000,0,0.0532000000,0.0009000000,0,2.41000000,0.33000000,0,6.39000000,,0,,,,801.00,23.00,0,2456813.07070000,0.00330000,0,2.0800000,0.4980000,0,13.500000,6.870000,0,,,,,,,4870.00,60.00,0,0.740000,0.040000,0,0.780000,0.040000,0,-0.0200,0.0400,0,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,14.8010000,0.3200000,-0.3200000,12.3180000,0.0300000,-0.0300000
K2-80 b,1,19.09180000000,0.00640000000,0,0.1350000000,0.0040000000,0,2.01000000,0.30000000,0,4.70000000,,0,,,,,,,2457077.61000000,0.01000000,0,4.4600000,0.3500000,0,29.258083,4.578834,0,,,,,,,5441.00,249.00,0,0.870000,0.100000,0,0.900000,0.080000,0,0.0700,0.0800,0,03h56m09.00s,59.0374860,+13d33m32.50s,13.5590288,12.6940000,0.0920000,-0.0920000,10.4250000,0.0220000,-0.0220000
K2-80 c,1,5.60500000000,0.00110000000,0,0.0596000000,0.0018000000,0,1.47000000,0.23000000,0,2.76000000,,0,,,,,,,2457066.48420000,0.00710000,0,2.6800000,0.1900000,0,12.500000,4.100000,0,,,,,,,5441.00,249.00,0,0.870000,0.100000,0,0.900000,0.080000,0,0.0700,0.0800,0,03h56m09.00s,59.0374860,+13d33m32.50s,13.5590288,12.6940000,0.0920000,-0.0920000,10.4250000,0.0220000,-0.0220000
K2-80 d,1,28.86725300000,0.00514000000,0,,,,2.55211506,0.27629060,0,7.04000000,,0,,,,,,,2457082.93709000,0.00363700,0,4.2240000,0.1200000,0,45.619404,6.087835,0,,,,,,,5377.00,50.00,0,0.841458,0.030552,0,0.913111,0.020845,0,0.0700,0.0800,0,03h56m09.00s,59.0374860,+13d33m32.50s,13.5590288,12.6940000,0.0920000,-0.0920000,10.4250000,0.0220000,-0.0220000
K2-81 b,1,6.10232500000,0.00039000000,0,0.0590000000,0.0020000000,0,1.97000000,0.13000000,0,4.54000000,,0,0.060000,0.144406,0,,,,2457070.44000000,0.00200000,0,2.1500000,0.1200000,0,19.770000,0.930000,0,-27.8900,133.8480,0,,,,4674.13,140.71,0,0.634663,0.035004,0,0.745273,0.074527,0,,,,03h49m56.51s,57.4854562,+14d30m07.40s,14.5020556,14.3140000,0.1030000,-0.1030000,11.4190000,0.0210000,-0.0210000
K2-83 b,1,2.74697000000,0.00018000000,0,0.0301400000,0.0004100000,0,1.24400000,0.09800000,0,2.08000000,,0,0.070000,0.139767,0,,,,2457067.06330000,0.00240000,0,1.6640000,0.0860000,0,12.590000,0.630000,0,-5.4300,132.2536,0,,,,3910.00,49.00,0,0.424000,0.016000,0,0.484000,0.020000,0,,,,03h59m36.33s,59.9013782,+15d33m31.68s,15.5587994,14.5220000,0.0150000,-0.0150000,10.9450000,0.0220000,-0.0220000
K2-83 c,1,9.99767000000,0.00081000000,0,0.0713100000,0.0009600000,0,1.48300000,0.09900000,0,2.80000000,,0,0.060000,0.143856,0,,,,2457066.27030000,0.00290000,0,2.7700000,0.1100000,0,29.670000,1.420000,0,-19.3500,137.0049,0,,,,3910.00,49.00,0,0.424000,0.016000,0,0.484000,0.020000,0,,,,03h59m36.33s,59.9013782,+15d33m31.68s,15.5587994,14.5220000,0.0150000,-0.0150000,10.9450000,0.0220000,-0.0220000
K2-84 b,1,6.42150000000,0.00056000000,0,0.0665000000,0.0016000000,0,2.41000000,0.35000000,0,6.39000000,,0,,,,,,,2457071.42120000,0.00270000,0,2.8100000,0.1100000,0,15.700000,4.000000,0,,,,,,,5652.00,154.00,0,0.930000,0.120000,0,0.950000,0.070000,0,0.2780,0.0710,0,03h43m14.25s,55.8093566,+16d38m03.98s,16.6344396,13.3860000,0.1030000,-0.1030000,11.2060000,0.0180000,-0.0180000
K2-84 c,1,27.86000000000,0.00520000000,0,0.1768000000,0.0043000000,0,2.03000000,0.32000000,0,4.78000000,,0,,,,,,,2457068.61500000,0.00780000,0,4.6100000,0.3200000,0,42.900000,11.000000,0,,,,,,,5652.00,154.00,0,0.930000,0.120000,0,0.950000,0.070000,0,0.2780,0.0710,0,03h43m14.25s,55.8093566,+16d38m03.98s,16.6344396,13.3860000,0.1030000,-0.1030000,11.2060000,0.0180000,-0.0180000
K2-85 b,1,0.68455900000,0.00001000000,0,0.0130000000,0.0000000000,0,1.20000000,0.08000000,0,1.87000000,,0,0.240000,0.208610,0,,,,2457102.33296000,0.00056000,0,0.8184000,0.0264000,0,6.100000,0.400000,0,67.5900,69.4582,0,,,,4427.00,48.00,0,0.680000,0.030000,0,0.678307,0.020918,0,-0.3600,0.0500,0,03h57m51.56s,59.4648290,+18d27m53.82s,18.4649505,12.4160000,0.0690000,-0.0690000,9.6130000,0.0240000,-0.0240000
K2-86 b,1,8.77683000000,0.00098000000,0,0.0770000000,0.0026000000,0,1.96000000,0.27000000,0,4.50000000,,0,,,,,,,2457070.01730000,0.00360000,0,2.7500000,0.1400000,0,5.760000,0.650000,0,,,,,,,5482.00,248.00,0,0.760000,0.090000,0,0.790000,0.080000,0,-0.3500,0.0800,0,03h26m12.75s,51.5531053,+18d38m08.06s,18.6355718,13.0410000,0.1490000,-0.1490000,11.0030000,0.0190000,-0.0190000
K2-87 b,1,9.72661800000,0.00005500000,0,0.0940000000,0.0010000000,0,7.60000000,0.40000000,0,44.90000000,,0,,,,979.00,28.00,0,2457072.30232000,0.00171000,0,4.5600000,0.0480000,0,14.400000,0.300000,0,,,,,,,5747.00,58.00,0,1.401000,0.083000,0,1.164000,0.042000,0,0.3280,0.0510,0,04h24m56.73s,66.2363638,+18d49m38.50s,18.8273617,14.1360000,0.1370000,-0.1370000,11.3590000,0.0220000,-0.0220000
K2-88 b,1,4.61220000000,0.00018000000,0,0.0345000000,0.0030000000,0,1.23000000,0.25000000,0,2.04000000,,0,0.260000,0.234804,0,,,,2457066.21940000,0.00150000,0,1.0390000,0.0670000,0,19.980000,1.780000,0,72.0200,62.7929,0,,,,3537.00,93.00,0,0.256000,0.049000,0,0.258000,0.066000,0,,,,03h39m00.35s,54.7514566,+19d07m11.88s,19.1199667,15.5230000,0.0790000,-0.0790000,11.4560000,0.0190000,-0.0190000
K2-89 b,1,1.09602600000,0.00006500000,0,0.0146200000,0.0005100000,0,0.61500000,0.08000000,0,0.17000000,,0,0.150000,0.197141,0,,,,2457066.00660000,0.00230000,0,0.8950000,0.0850000,0,7.360000,0.470000,0,51.2900,86.6766,0,,,,3691.00,51.00,0,0.318000,0.033000,0,0.347000,0.036000,0,,,,03h48m16.11s,57.0671234,+20d27m34.16s,20.4594885,14.1620000,0.0540000,-0.0540000,10.3180000,0.0270000,-0.0270000
K2-9 b,1,18.44980000000,0.00150000000,0,0.0910000000,0.0130000000,0,2.25000000,0.53000000,0,5.69000000,,0,,,,314.00,67.00,0,2456822.67120000,0.00250000,0,2.8397000,0.0074000,0,26.300000,31.800000,0,,,,,,,3390.00,150.00,0,0.310000,0.110000,0,0.300000,0.140000,0,-0.2500,0.2000,0,11h45m03.29s,176.2637240,+00d00m19.47s,0.0054085,15.8600000,0.1950000,-0.1950000,11.7100000,0.0220000,-0.0220000
K2-90 b,1,13.73331400000,0.00008300000,0,0.0960000000,0.0010000000,0,2.60000000,0.10000000,0,7.27000000,,0,0.070000,0.133697,0,502.00,8.00,0,2457078.66112000,0.00170000,0,2.9520000,0.0720000,0,33.400000,0.300000,0,16.4000,120.0811,0,,,,4484.00,58.00,0,0.619000,0.009000,0,0.629000,0.022000,0,-0.2250,0.0530,0,03h56m36.66s,59.1527391,+22d28m20.83s,22.4724517,13.7070000,0.1030000,-0.1030000,10.4950000,0.0270000,-0.0270000
K2-90 c,1,2.90070600000,0.00033100000,0,0.0350000000,0.0010000000,0,1.30000000,0.13000000,0,2.24000000,,0,0.190000,0.211462,0,,,,2457066.74000000,0.00400000,0,1.3032000,0.0792000,0,12.020000,0.560000,0,56.7600,79.9411,0,,,,4421.98,93.48,0,0.634754,0.029302,0,0.704613,0.070461,0,-0.2250,0.0530,0,03h56m36.66s,59.1527391,+22d28m20.83s,22.4724517,13.7070000,0.1030000,-0.1030000,10.4950000,0.0270000,-0.0270000
K2-91 b,1,1.41954900000,0.00007100000,0,0.0164000000,0.0011000000,0,1.10000000,0.18000000,0,1.37000000,,0,0.090000,0.168399,0,,,,2457065.43190000,0.00190000,0,0.9450000,0.0750000,0,11.190000,1.110000,0,-23.3600,135.8729,0,,,,3622.00,104.00,0,0.284000,0.041000,0,0.292000,0.058000,0,,,,04h12m52.38s,63.2182348,+24d12m17.00s,24.2047218,15.6220000,0.0710000,-0.0710000,10.8350000,0.0220000,-0.0220000
K2-95 b,1,10.13464540000,0.00001210000,0,0.0525000000,0.0059000000,0,3.31000000,0.20000000,0,11.00000000,,0,0.160000,0.190000,0,474.00,8.00,0,2457140.74221210,0.00076000,0,2.8560000,0.1440000,0,28.280000,3.060000,0,-2.0000,157.0000,0,6.80000,1.80000,0,3566.00,34.00,0,0.400000,0.010000,0,0.410000,0.010000,0,0.1000,0.0600,0,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197,17.2360000,0.0467000,-0.0467000,12.7380000,0.0240000,-0.0240000
K2-97 b,1,8.40711500000,0.00002300000,0,0.0854000000,0.0044000000,0,13.45077684,1.23298788,0,174.48779544,18.75187601,0,0.207000,0.039000,0,1566.00,49.00,0,2457722.14470000,0.00270000,0,6.2712000,0.1848000,0,4.440000,0.380000,0,68.4000,9.0000,0,48.70000,2.30000,0,4642.60,29.90,0,4.200000,0.140000,0,1.200000,0.050000,0,0.3280,0.0790,0,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571,12.4860000,0.0920000,-0.0920000,10.1770000,0.0230000,-0.0230000
K2-98 b,1,10.13673490000,0.00000940000,0,0.0986000000,0.0020000000,0,5.06645928,0.31385146,0,34.00763955,13.98444991,0,0.119000,0.150000,0,1185.00,23.00,0,2457662.95321000,0.00077000,0,5.1216000,0.0576000,0,13.940000,0.900000,0,14.0000,110.0000,0,8.80000,3.50000,0,6095.00,50.00,0,1.570000,0.040000,0,1.200000,0.030000,0,-0.0440,0.0640,0,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933,12.2160000,0.0570000,-0.0570000,10.9050000,0.0250000,-0.0250000
K2-99 b,1,18.24783000000,0.00003000000,0,0.1530000000,0.0010000000,0,11.88151954,0.11208981,0,276.51071409,6.35656814,0,0.220000,0.010000,0,1184.00,19.00,0,2458182.71330000,0.00050000,0,11.1000000,0.2000000,0,13.100000,0.100000,0,334.0000,4.0000,0,54.00000,1.00000,0,6069.00,92.00,0,2.550000,0.020000,0,1.440000,0.030000,0,0.2000,0.0700,0,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943,11.1490000,0.0130000,-0.0130000,9.7550000,0.0220000,-0.0220000
KELT-1 b,1,1.21751400000,0.00001500000,0,0.0246600000,0.0001600000,0,12.44200000,0.35868700,0,8654.15000000,158.90800000,0,0.009900,0.010000,0,2361.00,,0,2455914.16280000,0.00230000,0,2.7645600,0.0158400,0,3.690000,0.040000,0,61.0000,71.0000,0,,,,6516.00,49.00,0,1.471000,0.045000,0,1.335000,0.063000,0,0.0520,0.0790,0,00h01m26.90s,0.3620995,+39d23m01.66s,39.3837953,10.6320000,0.0070000,-0.0070000,9.5340000,0.0300000,-0.0300000
KELT-10 b,1,4.16627390000,0.00000630000,0,0.0525000000,0.0008600000,0,15.68139100,0.77342100,0,215.80657000,12.39537000,0,,,,1377.00,28.00,0,2457066.72045000,0.00027000,0,3.7440000,0.0384000,0,9.340000,0.210000,0,,,,80.00000,3.40000,0,5948.00,74.00,0,1.209000,0.047000,0,1.112000,0.055000,0,0.0900,0.1100,0,18h58m11.61s,284.5483823,-47d00m11.91s,-47.0033072,10.6170000,0.0080000,-0.0080000,9.3880000,0.0230000,-0.0230000
KELT-11 b,1,4.73610000000,0.00003000000,0,0.0622900000,0.0008800000,0,15.13215000,1.12090000,0,54.34893000,4.76745000,0,0.000700,0.002000,0,1712.00,51.00,0,2457483.43100000,0.00070000,0,7.1376000,0.0816000,0,4.980000,0.050000,0,-1.0000,147.4000,0,18.50000,1.70000,0,5375.00,25.00,0,2.690000,0.040000,0,1.440000,0.070000,0,0.1700,0.0700,0,10h46m49.66s,161.7069053,-09d23m57.71s,-9.3993646,8.0400000,0.0300000,-0.0300000,6.2510000,0.0420000,-0.0420000
KELT-12 b,1,5.03162300000,0.00003200000,0,0.0670800000,0.0009700000,0,19.95202000,1.90553000,0,301.93850000,44.49620000,0,0.000000,,0,1800.00,57.00,0,2457083.66045900,0.00089400,0,5.7624000,0.1176000,0,6.080000,0.400000,0,,,,82.00000,12.00000,0,6279.00,51.00,0,2.370000,0.170000,0,1.591000,0.070000,0,0.1900,0.0840,0,17h50m33.72s,267.6404906,+36d34m12.63s,36.5701761,10.5850000,0.0060000,-0.0060000,9.3850000,0.0200000,-0.0200000
KELT-14 b,1,1.71005660000,0.00000320000,0,0.0300500000,0.0003100000,0,19.53728700,0.52682300,0,408.09372000,10.17056000,0,0.000000,,0,1970.00,50.00,0,2456665.22401000,0.00021000,0,2.1880800,0.0196800,0,4.248000,0.072000,0,,,,185.10000,2.30000,0,5720.00,130.00,0,1.520000,0.030000,0,1.239000,0.039000,0,0.3200,0.0900,0,07h13m12.34s,108.3014090,-42d24m35.14s,-42.4097623,11.0010000,0.0090000,-0.0090000,9.4870010,0.0240000,-0.0240000
KELT-15 b,1,3.32944000000,0.00001600000,0,0.0461300000,0.0006500000,0,19.50366000,2.24180000,0,416.35730000,136.66690000,0,0.000000,,0,1642.00,45.00,0,2458973.57814000,0.00012000,0,4.0123108,0.0154460,0,6.700000,0.250000,0,,,,110.00000,26.00000,0,6003.00,54.00,0,1.780000,0.210000,0,2.060000,0.750000,0,0.0500,,0,07h49m39.59s,117.4149764,-52d07m13.61s,-52.1204471,11.3900000,0.0120000,-0.0120000,9.9190000,0.0230000,-0.0230000
KELT-16 b,1,0.96899510000,0.00000240000,0,0.0204400000,0.0002400000,0,15.86073500,0.94155600,0,874.03250000,50.85280000,0,0.000000,,0,2453.00,55.00,0,2457247.24791000,0.00019000,0,2.4888000,0.0312000,0,3.230000,0.120000,0,,,,494.00000,25.00000,0,6236.00,54.00,0,1.360000,0.064000,0,1.211000,0.043000,0,-0.0020,0.0860,0,20h57m04.45s,314.2685227,+31d39m39.67s,31.6610186,11.7170000,0.0170000,-0.0170000,10.6920000,0.0220000,-0.0220000
KELT-17 b,1,3.08017160000,0.00000530000,0,0.0488100000,0.0006500000,0,17.09372500,0.72858500,0,416.35730000,88.99240000,0,,,,2087.00,32.00,0,2457226.14219400,0.00033000,0,3.4752000,0.0336000,0,6.380000,0.180000,0,,,,131.00000,28.00000,0,7454.00,49.00,0,1.645000,0.060000,0,1.635000,0.066000,0,-0.0180,0.0740,0,08h22m28.18s,125.6174070,+13d44m07.11s,13.7353093,9.2340000,0.0030000,-0.0030000,8.6970000,0.0420000,-0.0420000
KELT-18 b,1,2.87175180000,0.00000280000,0,0.0455000000,0.0006700000,0,17.59813000,0.47077800,0,375.03940000,34.96130000,0,0.000000,,0,2085.00,39.00,0,2457542.52504000,0.00039000,0,4.6440000,0.0264000,0,5.138000,0.038000,0,,,,127.00000,11.00000,0,6670.00,120.00,0,1.908000,0.042000,0,1.524000,0.069000,0,0.0900,0.1300,0,14h26m05.72s,216.5238248,+59d26m39.38s,59.4442735,10.1600000,0.0050000,-0.0050000,9.2720000,0.0360000,-0.0360000
KELT-19 A b,1,4.61170930000,0.00000880000,0,0.0637000000,0.0031000000,0,21.40919000,1.23299000,0,1293.56810000,,1,,,,1935.00,38.00,0,2457281.24953700,0.00036100,0,4.3944000,0.0360000,0,7.500000,0.200000,0,,,,352.00000,,1,7500.00,110.00,0,1.830000,0.099000,0,1.620000,0.250000,0,-0.1200,0.5100,0,07h26m02.29s,111.5095293,+07d36m56.79s,7.6157759,9.8570000,0.0050000,-0.0050000,9.2370010,0.0220000,-0.0220000
KELT-2 A b,1,4.11379000000,0.00001000000,0,0.0549700000,0.0003700000,0,15.13215000,0.89672000,0,540.31100000,69.92260000,0,0.000000,,0,2080.00,,0,2459467.19898900,0.00008000,0,5.1720000,0.0528000,0,,,,90.0000,,0,161.10000,7.80000,0,6327.00,80.00,0,1.930000,0.100000,0,1.540000,0.280000,0,0.0000,,0,06h10m39.37s,92.6640226,+30d57m25.68s,30.9571333,8.6800000,0.0300000,-0.0300000,7.4170000,0.0260000,-0.0260000
KELT-20 b,1,3.47410850000,0.00000190000,0,0.0542000000,0.0014000000,0,19.51486900,0.77342100,0,1074.90106000,,1,0.000000,,0,2262.00,73.00,0,2457503.12004900,0.00019000,0,3.5755200,0.0218400,0,7.420000,0.130000,0,,,,311.30000,,1,8720.00,250.00,0,1.565000,0.057000,0,1.760000,0.140000,0,-0.2900,0.2200,0,19h38m38.74s,294.6614126,+31d13m09.12s,31.2192001,7.5900000,0.0300000,-0.0300000,7.4460000,0.0180000,-0.0180000
KELT-21 b,1,3.61276470000,0.00000330000,0,0.0522400000,0.0003500000,0,17.77747400,0.43715100,0,1242.71530000,,1,0.000000,,0,2051.00,29.00,0,2457295.93434000,0.00041000,0,4.1054400,0.0218400,0,6.860000,0.130000,0,,,,399.60000,,1,7598.00,81.00,0,1.638000,0.034000,0,1.458000,0.029000,0,-0.4050,0.0320,0,20h19m12.01s,304.8000322,+32d34m51.76s,32.5810446,10.4840000,0.0060000,-0.0060000,10.1210000,0.0210000,-0.0210000
KELT-23 A b,1,2.25525100000,0.00001100000,0,0.0330200000,0.0006800000,0,14.82950700,0.28022500,0,298.12454000,15.25584000,0,0.000000,,0,1561.00,20.00,0,2458140.37920000,0.00270000,0,2.3810400,0.0220800,0,7.130000,0.160000,0,,,,150.60000,4.40000,0,5899.00,49.00,0,0.996000,0.015000,0,0.944000,0.060000,0,-0.1050,0.0780,0,15h28m35.19s,232.1466406,+66d21m31.35s,66.3587097,10.3080000,0.0050000,-0.0050000,8.9510000,,
KELT-24 b,1,5.55149296000,0.00000050000,0,0.0665000000,0.0011000000,0,12.71098411,0.30264248,0,1458.83238813,57.20911326,0,0.031900,0.007900,0,1391.00,22.00,0,2459173.34742600,0.00003400,0,4.3032000,0.0038000,0,10.670000,0.150000,0,3.0000,26.0000,0,449.10000,7.20000,0,6426.00,93.00,0,1.338000,0.032000,0,1.268000,0.063000,0,0.1380,0.0860,0,10h47m38.17s,161.9090273,+71d39m20.62s,71.6557270,8.3400000,0.0300000,-0.0300000,7.2000000,0.0440000,-0.0440000
KELT-3 b,1,2.70339000000,0.00001000000,0,0.0412300000,0.0006600000,0,17.48604000,1.23299000,0,616.59020000,104.88390000,0,0.000000,,0,1816.00,37.00,0,2458872.85437300,0.00009500,0,3.1512000,0.0384000,0,6.000000,0.270000,0,90.0000,,0,179.60000,5.80000,0,6304.00,49.00,0,1.472000,0.065000,0,1.280000,0.060000,0,0.0500,,0,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,9.8160000,0.0040000,-0.0040000,8.7280000,0.0190000,-0.0190000
KELT-4 A b,1,2.98959320000,0.00000490000,0,0.0431700000,0.0007900000,0,19.04409100,0.51561400,0,286.68266000,19.06980000,0,0.000000,,0,1823.00,27.00,0,2456190.30201000,0.00022000,0,3.4627200,0.0201600,0,5.792000,0.086000,0,,,,111.80000,6.30000,0,6207.00,75.00,0,1.603000,0.039000,0,1.201000,0.067000,0,-0.1160,0.0650,0,10h28m15.03s,157.0626200,+25d34m23.29s,25.5731366,9.9800000,0.0300000,-0.0300000,8.7900000,0.0230000,-0.0230000
KELT-6 b,1,7.84570000000,0.00020000000,0,0.0793900000,0.0010000000,0,14.57170000,1.00881000,0,165.27160000,38.13960000,0,0.220000,0.110000,0,1313.00,59.00,0,2457218.65874000,0.00034000,0,5.8920000,0.5210000,0,10.830000,0.890000,0,80.0000,110.0000,0,42.80000,4.30000,0,6102.00,43.00,0,1.730000,0.120000,0,1.420000,0.460000,0,-0.2800,,0,13h03m55.64s,195.9818362,+30d38m24.52s,30.6401450,10.3710000,0.0070000,-0.0070000,9.1370000,0.0220000,-0.0220000
KELT-7 b,1,2.73477000000,0.00000400000,0,0.0441500000,0.0006200000,0,17.93440000,0.67254000,0,441.78370000,69.92260000,0,0.000000,,0,2048.00,27.00,0,2459109.13844700,0.00005100,0,3.5112000,0.0232800,0,5.500000,0.170000,0,,,,138.00000,19.00000,0,6768.00,7.00,0,1.732000,0.043000,0,1.535000,0.066000,0,0.0000,,0,05h13m10.94s,78.2955912,+33d19m04.63s,33.3179532,8.5600000,0.0300000,-0.0300000,7.5800000,0.0420000,-0.0420000
KELT-8 b,1,3.24406000000,0.00016000000,0,0.0455000000,0.0008300000,0,18.15858000,1.12090000,0,209.76780000,38.13960000,0,0.040000,0.050000,0,1675.00,61.00,0,2457986.46737000,0.00026000,0,3.6774272,0.0339991,0,5.900000,0.380000,0,85.0000,87.0000,0,104.00000,6.40000,0,5754.00,54.00,0,1.460000,0.080000,0,0.810000,0.210000,0,0.2700,,0,18h53m13.31s,283.3054489,+24d07m38.09s,24.1272483,10.8450000,0.0060000,-0.0060000,9.2690000,0.0320000,-0.0320000
